dates,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua_and_Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,"Bonaire, Saint Eustatius and Saba",Bosnia_and_Herzegovina,Botswana,Brazil,British_Virgin_Islands,Brunei_Darussalam,Bulgaria,Burkina_Faso,Burundi,Cambodia,Cameroon,Canada,Cape_Verde,Cayman_Islands,Central_African_Republic,Chad,Chile,China,Colombia,Comoros,Congo,Costa_Rica,Cote_dIvoire,Croatia,Cuba,Cura̤ao,Cyprus,Czechia,Democratic_Republic_of_the_Congo,Denmark,Djibouti,Dominica,Dominican_Republic,Ecuador,Egypt,El_Salvador,Equatorial_Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland_Islands_(Malvinas),Faroe_Islands,Fiji,Finland,France,French_Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guinea_Bissau,Guyana,Haiti,Holy_See,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle_of_Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall_Islands,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New_Caledonia,New_Zealand,Nicaragua,Niger,Nigeria,North_Macedonia,Northern_Mariana_Islands,Norway,Oman,Pakistan,Palestine,Panama,Papua_New_Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto_Rico,Qatar,Romania,Russia,Rwanda,Saint_Kitts_and_Nevis,Saint_Lucia,Saint_Vincent_and_the_Grenadines,San_Marino,Sao_Tome_and_Principe,Saudi_Arabia,Senegal,Serbia,Seychelles,Sierra_Leone,Singapore,Sint_Maarten,Slovakia,Slovenia,Solomon_Islands,Somalia,South_Africa,South_Korea,South_Sudan,Spain,Sri_Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Thailand,Timor_Leste,Togo,Trinidad_and_Tobago,Tunisia,Turkey,Turks_and_Caicos_islands,Uganda,Ukraine,United_Arab_Emirates,United_Kingdom,United_Republic_of_Tanzania,United_States_of_America,United_States_Virgin_Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
2020-05-03,0,6,141,1,6,0,0,56,113,0,16,12,40,1,83,665,0,911,286,0,0,0,0,62,0,0,0,6209,0,0,6,3,4,0,8,1915,31,1,8,44,1427,2,499,2,0,6,87,3,74,0,7,18,70,96,0,0,290,1128,298,22,0,0,5,2,0,0,0,0,128,736,0,27,5,7,793,95,0,29,0,0,1,45,1,49,3,0,4,0,95,56,0,2644,349,976,66,343,4,116,1900,10,294,0,2,111,24,11,364,26,0,1,4,0,2,0,0,7,10,14,1,105,28,36,9,0,0,0,1515,72,0,1,1,193,0,0,0,10,445,0,2,0,8,218,12,0,0,85,1314,0,188,0,67,3483,156,270,256,182,679,165,10633,6,0,0,0,0,7,1552,89,157,0,19,447,0,4,5,0,51,385,13,0,784,15,59,0,532,66,0,3,44,3,0,0,0,11,1983,0,2,502,1125,4737,0,26753,0,5,33,0,12,0,3,10,0
2020-05-04,0,8,179,2,0,0,1,149,121,0,18,68,38,0,108,688,0,1661,140,0,0,1,0,241,0,17,0,4970,0,0,24,10,0,0,0,3793,13,0,0,0,1228,8,279,0,0,8,36,8,38,0,8,26,8,116,0,0,376,2074,272,44,0,0,1,4,2,0,0,0,75,250,0,0,0,4,679,0,0,6,0,1,2,44,0,64,32,0,0,0,111,37,1,2553,395,1223,77,330,5,57,1389,31,218,1,4,172,31,11,295,35,0,8,3,0,4,0,0,4,12,2,1,122,8,19,3,0,0,0,1349,69,0,1,1,120,1,4,0,6,335,0,1,0,14,0,5,0,50,69,800,171,370,0,37,2075,295,318,334,51,640,431,10581,4,0,0,0,2,0,1645,158,102,0,2,657,0,1,0,0,34,447,8,1,554,13,86,0,299,33,0,4,52,18,0,1,0,4,1670,0,3,418,0,3229,0,31839,0,4,33,0,0,1,0,5,0
2020-05-05,755,17,174,2,0,0,0,118,112,0,24,31,52,1,215,786,1,0,670,0,6,0,0,124,0,69,0,4588,0,0,34,10,0,0,0,479,0,0,22,0,980,3,383,1,7,6,34,5,19,0,2,38,0,147,8,0,281,2343,736,65,0,0,3,4,5,0,0,0,73,534,0,32,0,11,685,550,0,6,0,0,0,15,0,60,0,0,3,0,45,30,0,3900,484,1323,50,216,1,27,1221,6,174,1,6,138,24,4,526,13,0,17,1,0,8,0,0,9,4,7,2,55,30,17,1,0,0,0,1383,127,0,1,0,153,0,6,0,7,199,0,0,1,5,414,7,0,38,98,617,14,107,0,26,3394,262,313,0,35,951,349,10102,2,0,1,1,0,138,1595,0,93,0,21,573,0,5,6,0,79,437,3,3,447,37,100,0,261,68,0,2,102,1,0,2,0,5,1614,0,1,366,1029,2982,0,29266,0,3,29,0,12,0,11,13,0
2020-05-06,168,12,190,0,1,0,0,123,163,1,24,17,76,1,163,790,0,1766,547,0,6,0,0,87,0,42,0,6633,1,0,37,17,0,0,188,1315,21,1,0,53,1373,2,305,0,0,3,32,11,17,0,4,77,23,151,0,0,245,0,387,32,124,0,8,3,5,0,0,0,85,1050,2,30,0,6,947,0,0,10,0,0,0,27,0,101,0,10,12,0,123,46,0,2958,367,1680,85,261,4,53,1075,2,123,1,2,211,45,1,485,28,0,0,9,0,4,1,0,4,12,0,0,30,61,32,3,0,0,0,1434,115,0,0,0,229,0,0,0,17,317,0,1,0,8,148,8,0,56,168,1049,8,190,0,35,1444,199,425,178,81,830,325,10559,0,0,0,0,7,10,1687,58,120,0,21,632,0,8,3,0,38,219,2,0,987,16,74,0,477,67,1,0,63,1,0,2,0,4,1832,0,8,487,0,3389,0,16200,0,2,28,0,4,0,5,0,0
2020-05-07,171,0,159,1,0,0,0,154,102,0,26,65,67,5,289,706,0,0,552,0,0,0,0,121,0,49,0,6935,0,1,89,40,0,0,0,1299,5,3,0,0,1032,3,640,4,28,13,52,7,18,0,5,78,92,162,13,0,327,925,0,46,0,0,2,4,17,0,0,0,161,4176,0,0,0,4,1284,0,0,21,0,0,2,33,0,45,216,1,1,1,92,39,0,3561,338,1485,49,265,1,32,1444,2,109,0,11,69,47,4,278,24,0,4,34,0,8,0,0,5,11,35,2,45,0,19,2,0,0,0,1120,113,0,0,0,123,1,1,0,0,232,0,1,1,7,195,13,1,50,55,2094,1,136,0,9,3817,320,309,480,44,918,270,11231,7,0,0,0,19,3,1793,104,114,0,26,788,0,8,1,0,55,369,4,9,964,26,78,0,657,77,0,1,86,3,0,0,0,3,2253,0,1,507,1048,3682,0,22267,0,13,49,0,6,17,0,2,0
2020-05-08,0,18,185,0,0,0,0,229,145,0,21,22,77,3,273,709,0,913,442,0,38,3,0,84,0,10,0,10503,0,2,51,7,0,0,0,1437,27,0,0,83,1533,6,346,0,10,6,55,6,26,0,6,57,100,100,2,0,288,878,393,62,0,0,7,30,29,0,0,0,100,512,0,107,1,9,1209,372,0,15,0,0,0,35,0,71,0,0,7,0,191,28,2,3390,336,1556,63,137,1,65,1401,5,84,0,10,344,25,1,641,11,0,9,12,0,11,0,0,5,8,0,0,39,30,19,3,0,0,0,1609,129,0,1,0,156,0,14,0,3,455,0,2,0,11,381,33,0,42,154,1791,0,208,0,22,3628,339,307,533,63,1311,392,10699,3,0,0,0,24,13,1701,59,57,0,6,741,0,16,1,0,0,424,12,32,963,27,0,0,745,52,0,1,82,8,0,7,0,1,1977,0,3,504,553,3827,29,22119,0,3,48,0,12,0,9,14,0
2020-05-09,478,6,187,2,0,0,0,225,146,0,18,62,75,0,191,636,0,933,483,0,102,0,0,195,0,43,0,9888,0,0,82,0,0,0,0,1504,12,2,0,7,1391,1,497,0,13,4,31,36,12,0,2,46,40,135,54,0,281,0,495,47,0,0,5,6,3,0,0,0,65,598,0,116,2,3,1251,921,0,13,0,0,0,34,0,82,0,0,21,0,224,35,0,3320,533,1529,60,156,2,61,1327,10,102,0,28,134,14,1,415,25,0,19,13,0,10,0,0,3,12,0,0,68,96,18,1,0,0,0,1982,123,0,0,0,212,1,1,0,7,319,0,1,0,14,386,14,0,39,112,1039,0,137,0,101,3709,120,319,553,125,1130,312,10817,2,0,0,0,0,43,1704,59,95,0,26,768,0,10,4,0,69,663,18,30,926,11,181,0,784,49,2,0,61,4,0,10,0,4,1848,0,0,515,0,3767,0,30204,2,11,22,0,2,0,1,14,0
2020-05-10,361,12,189,0,7,0,0,150,138,0,15,42,143,0,261,887,0,1872,240,0,42,0,0,185,0,0,0,10222,0,0,44,12,0,0,70,1381,6,1,49,62,1247,14,595,3,0,8,65,15,13,0,1,18,54,101,0,0,506,253,924,42,0,0,8,4,16,0,0,0,142,430,0,41,0,9,667,251,2,19,0,0,0,68,0,33,134,0,17,0,86,50,0,3277,387,1383,164,219,0,33,1083,2,98,0,18,82,28,8,1065,71,0,2,36,0,0,0,0,8,6,0,13,54,41,24,6,0,0,0,1906,139,0,0,0,165,5,1,0,1,289,0,2,0,20,239,36,1,35,176,1991,0,202,0,126,3321,147,285,138,17,1189,320,11012,7,0,0,0,0,0,1912,83,89,0,34,753,1,0,3,0,57,525,34,0,906,12,53,0,700,43,0,0,39,5,0,8,0,2,1546,0,15,522,1405,3063,0,25870,0,10,51,0,7,0,0,85,1
2020-05-11,262,0,165,2,2,0,0,244,79,0,12,10,97,0,301,1034,2,933,118,0,35,0,2,171,0,28,0,10611,0,0,10,3,0,0,244,1216,10,0,36,0,1647,20,444,0,0,7,33,11,12,0,6,28,33,110,21,0,465,741,346,105,0,0,6,9,29,0,0,0,82,65,0,0,0,3,357,0,0,6,0,0,0,67,0,104,0,4,5,0,59,21,0,4213,233,1683,51,236,1,19,802,8,51,0,22,69,23,14,598,14,0,9,14,0,5,0,0,35,9,0,0,67,50,12,7,0,0,0,1938,60,0,0,0,188,4,2,0,11,245,0,3,0,6,248,20,0,30,174,1476,0,212,0,24,3168,184,345,175,25,1103,231,11656,4,0,0,0,5,0,1966,75,82,0,16,876,0,2,3,0,35,595,35,36,485,16,201,0,509,38,0,0,51,6,0,20,0,0,1542,0,5,416,0,2157,0,26642,1,8,24,0,14,0,17,15,1
2020-05-12,303,4,168,0,0,0,0,110,146,0,7,87,70,0,252,969,0,0,476,0,0,0,2,119,0,44,1,6760,0,0,25,9,0,0,0,1160,14,0,0,0,1197,1,568,0,46,12,30,9,17,0,3,53,78,84,46,0,287,331,0,69,0,0,2,3,11,0,0,0,22,418,0,141,2,1,933,437,0,10,0,0,0,85,0,0,119,7,31,0,142,29,0,3604,484,1481,95,139,0,29,744,4,76,3,14,210,28,11,991,21,0,7,11,0,7,0,0,6,2,17,1,70,62,8,3,0,0,0,1562,68,1,0,0,154,12,0,0,70,161,0,0,0,11,242,22,3,7,147,1733,0,166,0,11,2292,292,330,98,58,1526,226,10899,1,0,0,0,10,0,1911,177,62,0,31,486,0,0,1,0,81,637,27,18,313,6,161,0,279,40,0,0,49,2,0,8,0,0,1114,0,1,375,1463,2329,0,23767,0,5,98,0,12,0,14,0,0
2020-05-13,259,4,176,3,0,0,0,244,180,0,16,36,104,1,371,1162,0,1934,395,0,8,1,0,275,0,20,0,5632,0,0,33,6,8,0,110,1186,10,3,0,35,1658,7,550,0,0,9,127,11,21,0,2,45,67,78,12,0,266,910,685,40,83,0,5,9,11,0,0,0,19,670,0,61,1,3,798,427,1,18,0,0,1,62,0,152,59,5,27,0,128,28,0,3525,689,1958,119,107,0,39,1402,3,150,0,6,154,15,24,751,7,0,4,8,0,1,0,0,6,6,6,1,16,7,18,2,0,0,0,1305,159,0,0,0,86,1,0,0,52,196,0,0,0,22,146,10,0,29,298,1662,1,168,0,13,1515,264,595,234,43,1390,190,10028,1,0,0,0,0,0,1905,109,67,0,0,849,0,8,2,0,49,698,26,0,550,24,134,0,455,51,1,0,68,0,0,18,0,0,1704,0,4,402,0,3586,0,18044,0,4,89,0,8,0,5,174,1
2020-05-14,113,4,186,2,0,0,0,285,118,0,11,54,65,0,289,1041,1,0,321,0,0,2,4,133,0,19,0,9258,0,0,46,7,0,0,111,1144,19,1,8,15,2660,6,659,0,8,3,55,6,6,0,2,48,73,76,0,0,296,67,398,39,61,0,5,3,2,0,0,0,51,448,0,141,0,10,933,281,0,16,0,0,0,85,0,74,16,4,10,0,175,39,1,3722,568,1808,111,159,1,23,888,2,55,1,4,118,22,8,947,38,0,1,8,0,1,0,0,14,10,20,5,37,64,28,14,0,1,0,1997,252,0,0,0,127,3,1,0,6,227,0,0,9,6,184,20,0,23,322,1452,0,0,0,3,3237,268,283,219,30,1733,224,9974,1,0,0,0,0,0,2039,110,52,0,49,675,1,4,1,0,65,724,29,20,660,23,158,0,754,41,0,0,178,1,0,20,0,0,1639,0,13,422,1423,3402,0,21424,0,6,22,0,18,0,15,5,0
2020-05-15,714,18,189,0,3,0,0,410,208,0,14,41,121,1,349,1202,0,932,305,0,12,0,5,184,0,35,0,11385,0,0,31,0,0,0,154,1050,26,1,34,27,2659,5,658,0,50,11,59,8,20,0,2,82,56,46,41,0,124,16,0,75,11,0,7,0,9,0,0,0,91,543,0,100,0,19,913,122,0,10,0,0,1,143,0,101,77,0,15,0,175,37,0,3967,490,2102,50,426,0,39,992,2,114,0,10,161,21,18,885,29,0,11,5,0,2,0,0,6,11,18,0,40,52,21,10,0,7,0,1862,147,0,56,0,30,8,0,0,9,270,0,1,0,16,191,29,0,17,284,1430,6,328,0,14,4247,258,411,187,98,1153,245,10598,0,0,0,0,0,1,2307,84,79,0,21,752,0,8,1,0,0,665,27,37,738,9,146,0,698,41,0,0,178,7,0,19,0,0,1635,0,21,483,747,3307,0,20840,0,2,32,0,0,0,21,208,0
2020-05-16,349,35,188,0,0,0,0,161,239,0,30,63,101,2,237,930,0,958,347,0,0,1,1,224,0,21,0,13944,1,0,38,7,0,0,93,1293,11,7,80,29,0,9,680,0,0,15,46,1,10,0,3,55,71,78,22,0,419,0,399,98,0,0,8,3,15,0,0,0,83,494,0,105,0,6,620,108,0,40,0,1,0,176,0,58,0,0,39,0,63,56,0,3970,529,1757,67,129,2,22,789,0,44,0,11,307,23,10,942,6,0,8,11,0,4,0,0,12,8,8,0,36,58,27,14,0,13,0,2409,192,0,37,0,58,4,1,0,23,200,0,0,0,9,288,17,0,22,404,1581,0,174,0,5,4298,429,401,264,115,1547,190,9200,0,0,0,0,5,0,2840,121,64,0,39,793,0,3,0,0,73,785,19,0,767,24,0,0,657,26,2,0,33,0,0,25,0,3,1708,0,43,528,0,2628,0,27090,0,5,39,0,15,30,16,14,5
2020-05-17,262,13,191,0,0,0,0,345,189,0,17,72,158,0,275,0,0,951,147,0,0,1,0,205,0,28,1,15305,0,0,73,2,0,0,0,1164,2,1,0,46,4388,6,606,0,0,13,44,2,22,0,4,49,85,67,70,0,371,965,491,55,96,0,4,12,19,0,0,0,58,362,0,111,0,18,583,97,0,9,0,0,0,125,0,127,0,3,37,0,142,36,0,4987,489,1806,144,92,1,12,875,2,48,0,6,283,49,23,1048,21,0,27,9,0,4,1,0,11,7,45,2,17,0,29,7,0,11,0,2437,189,0,1,0,117,10,2,0,14,189,0,1,0,4,171,22,2,0,157,1352,6,150,0,19,3891,208,241,227,47,1632,267,9709,2,0,0,0,0,3,2736,119,58,0,15,465,0,13,1,0,64,831,13,0,762,21,325,0,688,22,1,0,204,3,0,35,0,2,1610,0,24,433,1527,2526,0,22813,0,8,50,0,49,0,2,11,2
2020-05-18,408,2,198,0,0,0,0,326,351,0,9,14,136,0,226,2875,1,969,81,0,0,0,0,249,0,24,0,14919,0,0,24,14,15,0,0,1211,0,0,26,29,2353,10,723,0,19,10,48,2,10,0,2,20,0,69,117,0,204,1256,510,73,29,0,4,1,11,0,0,0,61,28,0,0,1,6,342,0,0,15,0,0,0,120,0,69,77,1,48,0,105,26,0,5242,496,2294,150,64,1,5,675,6,20,0,16,311,57,7,841,78,0,11,20,0,3,0,0,7,15,21,5,22,16,25,5,0,22,0,2112,126,0,4,0,132,8,4,0,62,125,0,0,0,15,338,30,0,0,193,1974,0,181,0,8,4046,205,272,226,57,1365,167,8926,3,0,0,0,16,0,2593,51,114,0,43,682,0,1,0,0,34,1160,15,51,333,16,302,0,358,21,7,0,0,3,0,3,0,0,1368,0,0,325,0,2079,0,31967,0,2,21,0,37,2,6,74,0
2020-05-19,583,0,182,0,2,0,0,263,218,0,15,25,113,0,218,1251,2,922,317,0,0,0,0,262,0,14,0,7938,0,0,24,0,0,0,482,1102,0,0,9,16,2278,6,635,0,4,10,10,2,9,0,1,111,83,41,100,0,411,459,535,75,106,0,10,2,35,0,0,0,33,461,0,112,0,1,513,0,0,2,0,0,0,149,0,69,48,0,98,0,81,21,0,4970,486,2111,57,88,0,15,451,3,60,5,20,218,25,3,1073,27,0,1,23,0,3,0,0,6,2,18,0,47,49,14,11,0,19,0,2075,78,1,0,0,42,8,3,0,45,146,0,4,0,5,216,25,0,52,292,1841,7,157,0,2,3732,0,356,173,64,1637,165,9263,5,0,0,0,0,11,2509,64,89,0,14,305,0,1,1,0,47,918,13,0,233,34,0,1,259,39,0,0,407,2,0,29,0,6,1158,0,33,260,1705,1838,0,13227,0,0,40,0,77,4,2,8,2
2020-05-20,490,16,176,0,2,0,0,303,230,0,8,78,131,0,158,1617,0,936,292,0,1,2,0,175,0,16,0,13140,0,0,33,10,0,0,0,1193,7,0,75,26,0,5,721,23,6,19,34,4,6,0,1,61,193,76,210,0,498,969,1465,85,65,0,7,3,13,0,0,0,19,462,0,70,0,11,797,361,0,4,0,0,0,89,0,67,0,7,77,0,152,42,0,5611,693,2346,113,51,0,27,813,0,20,1,23,265,51,1,804,27,0,3,7,0,4,3,0,15,11,4,1,37,43,27,15,0,50,0,2414,202,0,0,0,76,1,2,0,25,108,0,0,0,5,226,22,0,8,372,1932,10,120,0,41,2660,224,383,223,95,1491,155,8764,11,0,0,0,0,0,2691,73,34,0,15,451,0,0,1,0,71,767,32,0,597,7,137,0,430,33,0,0,207,1,0,8,0,1,1022,0,0,354,0,2589,0,24417,0,3,78,0,0,0,37,11,0
2020-05-21,531,5,165,1,6,0,0,438,335,0,11,18,113,0,507,1773,2,1863,385,0,0,0,0,218,0,15,0,17408,0,0,39,3,0,0,204,1003,14,17,0,20,7558,2,640,0,0,0,78,2,13,0,4,74,104,73,219,0,254,0,0,73,13,0,3,9,24,0,0,0,44,353,0,65,0,8,745,0,0,10,0,0,11,132,0,64,51,1,63,0,157,43,1,5609,973,2392,153,64,0,22,665,0,39,0,12,363,66,14,1041,43,0,4,63,0,5,3,0,15,13,45,1,31,30,30,15,0,10,0,2713,213,0,0,0,137,10,6,0,27,198,0,0,254,6,276,19,0,11,327,2193,19,141,0,4,4550,492,471,228,61,1554,196,8849,6,0,0,1,2,0,2532,97,100,0,36,570,0,1,0,0,21,803,12,57,803,18,410,0,666,18,0,1,204,3,0,0,0,1,972,0,4,476,941,3052,0,23310,0,1,70,0,206,0,13,60,2
2020-05-22,540,0,186,0,2,0,0,474,322,0,2,57,118,1,135,1694,0,932,70,0,5,0,0,438,0,18,4,19951,0,0,41,3,0,1,555,1053,7,0,25,23,0,13,752,0,49,0,70,3,8,0,1,33,110,65,0,0,180,703,774,69,57,0,6,3,10,0,0,0,50,278,0,0,0,2,460,173,2,3,0,0,0,132,0,140,20,0,67,0,145,37,0,6088,634,0,0,76,1,15,642,9,89,3,0,322,80,1,0,37,0,9,0,0,2,0,0,17,9,34,0,50,0,0,1,0,32,0,2248,151,0,1,0,26,6,0,2,62,253,0,1,0,4,339,40,1,0,0,2603,6,110,0,3,4537,163,404,252,47,0,198,8894,6,0,0,0,2,0,0,101,86,0,15,448,0,6,0,0,0,1134,20,134,686,15,0,0,808,23,0,0,210,0,0,16,0,1,961,0,0,442,894,2718,0,22787,0,8,56,0,0,0,9,34,3
2020-05-23,736,12,190,0,0,0,0,648,374,0,14,29,106,0,240,1873,0,0,248,0,0,0,0,268,0,19,0,18508,0,0,36,2,0,1,112,1210,6,10,43,23,8240,2,643,0,0,21,40,6,8,0,4,59,0,48,223,0,332,974,783,85,0,0,7,5,34,0,0,0,44,359,0,161,1,0,638,217,2,20,0,0,0,247,0,47,5,2,71,0,104,35,0,6654,949,2311,87,115,0,17,652,5,23,0,16,403,52,21,955,15,0,5,62,1,9,1,0,10,1,43,10,78,58,38,9,0,0,0,2973,143,0,0,0,121,2,2,1,68,188,0,0,0,13,245,23,0,41,424,1743,0,139,0,2,4749,0,476,288,117,1830,127,9434,1,0,0,0,0,0,2642,94,105,0,21,614,0,1,0,0,0,988,23,0,752,25,240,0,610,10,1,0,201,3,0,9,0,2,952,0,10,432,994,2574,0,20475,0,3,72,0,58,0,12,54,0
2020-05-24,716,8,195,1,0,0,0,718,359,0,11,46,127,0,388,1532,0,941,123,0,0,3,3,392,0,0,0,20803,0,0,0,17,0,0,0,1127,9,8,73,37,3536,3,801,0,18,8,25,0,15,0,0,77,196,59,0,0,433,430,727,94,83,0,14,13,61,0,0,0,31,224,0,206,0,7,431,131,0,3,0,0,1,231,0,62,0,0,78,0,273,28,1,6767,526,1869,308,76,0,19,669,10,14,0,2,209,31,7,900,38,0,16,11,0,6,3,0,12,9,40,1,48,39,46,1,0,54,0,2960,147,0,0,0,74,4,0,1,19,176,0,0,0,6,265,20,0,0,463,2164,0,151,0,12,2929,180,312,271,70,1732,145,8599,4,0,0,0,0,9,2442,67,68,0,15,642,0,1,0,0,0,1218,25,90,768,33,256,0,532,10,11,0,187,0,0,10,0,0,1186,0,38,406,812,2062,0,24151,0,4,54,0,62,1,7,0,5
2020-05-25,512,15,193,0,9,0,0,704,452,0,3,32,140,3,336,1975,2,954,75,0,56,5,3,336,0,20,6,16508,0,0,25,1,0,0,0,1189,9,0,52,27,3709,11,1046,9,0,7,10,1,10,1,8,67,0,71,0,0,379,498,752,96,0,0,2,12,88,0,0,0,11,31,0,0,0,1,289,66,3,2,0,0,0,311,0,99,59,0,53,0,266,15,0,6977,479,2180,197,57,0,5,531,6,31,0,4,438,22,0,838,30,0,1,17,0,10,0,0,7,2,39,0,60,82,15,1,0,10,2,3329,99,2,0,0,27,26,0,1,79,172,0,0,0,2,313,37,0,0,513,1748,0,310,0,12,4056,258,395,152,89,1501,213,8946,2,0,0,0,0,0,2399,71,67,0,100,548,0,5,1,0,0,1240,16,92,293,64,192,0,403,16,16,0,191,2,0,8,0,3,1141,0,14,259,781,1527,0,26158,0,11,48,0,66,0,10,0,0
2020-05-26,737,25,197,0,0,0,0,723,289,0,9,20,149,0,33,1166,0,946,314,0,0,0,0,348,1,14,0,15813,0,0,0,9,0,0,490,1022,10,0,48,12,4895,7,998,0,44,12,47,0,6,0,2,47,164,27,198,0,272,599,702,68,0,0,1,6,73,0,0,0,20,278,0,201,0,1,432,125,0,4,1,0,0,370,0,47,0,8,93,0,207,15,0,6535,415,2023,163,59,0,13,300,2,42,0,3,335,72,6,665,35,0,2,5,0,0,0,0,12,1,15,18,172,0,29,0,0,25,0,2764,56,0,0,0,99,15,5,0,90,209,0,0,0,6,229,21,0,43,0,1356,0,349,0,3,4205,284,305,165,71,1751,213,8915,9,0,0,0,0,0,2235,83,34,0,14,344,0,2,0,0,95,1032,19,0,257,96,150,0,210,14,20,0,171,3,0,5,0,0,987,0,0,339,822,1364,0,15253,0,5,81,0,111,1,11,0,0
2020-05-27,548,21,194,0,2,0,0,552,372,0,15,38,132,0,195,1541,0,915,202,0,17,0,0,397,0,10,0,11687,0,0,27,4,0,0,546,895,0,5,0,13,3964,1,806,0,38,21,54,0,16,1,2,46,98,41,0,0,191,301,789,59,0,0,10,5,46,0,0,0,29,222,0,103,0,3,362,156,0,10,0,1,2,336,0,36,0,2,105,0,239,22,0,6387,686,1787,216,37,0,22,397,4,28,1,7,272,62,9,608,52,0,4,21,0,1,2,0,4,2,44,0,187,62,18,1,0,0,0,2485,156,0,7,0,45,4,0,0,114,133,0,0,0,1,276,16,0,12,348,1446,3,257,0,12,4020,350,443,219,64,1742,146,8338,3,0,0,0,0,130,1931,31,34,0,19,383,0,2,0,0,22,649,40,151,531,147,170,0,491,19,15,0,166,9,0,5,0,0,948,0,37,321,779,1624,0,24886,0,18,72,0,56,1,16,0,0
2020-05-28,637,26,160,0,0,0,0,600,442,0,6,18,165,0,326,2029,0,897,182,0,2,6,1,476,0,0,0,16324,0,0,0,0,0,0,0,941,0,3,49,15,4328,3,1022,0,2,5,79,0,11,0,0,36,257,52,229,0,459,447,910,67,0,0,6,11,30,0,0,0,64,148,0,81,0,3,353,339,0,11,0,0,1,194,0,88,0,2,111,0,212,23,1,6566,687,2080,287,68,0,50,584,8,32,0,2,356,123,1,692,74,0,4,21,0,0,22,0,8,6,26,0,15,0,39,4,0,30,0,3455,232,0,13,0,24,14,0,1,156,190,0,0,480,3,389,25,0,19,255,2076,8,264,0,7,5772,380,399,285,73,1740,165,8371,7,0,0,0,0,0,1815,92,48,0,28,533,0,2,2,0,20,1673,79,0,722,78,200,0,746,31,0,0,158,11,0,4,0,17,1035,0,10,477,883,1672,0,16362,0,2,63,0,34,0,7,137,76
2020-05-29,643,23,140,1,2,0,0,705,460,0,11,28,191,0,360,2523,0,902,171,0,8,0,3,632,0,47,0,20599,0,0,25,2,0,0,0,963,0,3,54,11,4654,0,1101,0,0,28,85,1,9,2,2,54,173,32,217,0,345,368,1127,85,0,0,11,7,100,0,0,0,51,3270,0,112,0,8,741,0,3,3,1,0,1,191,0,107,22,0,146,0,239,25,0,7466,678,2258,322,38,0,40,593,5,36,1,7,450,147,4,845,68,0,4,7,0,3,6,0,9,7,44,102,10,56,78,0,0,54,0,3463,188,0,18,0,42,6,0,0,170,182,1,0,126,0,182,38,0,18,636,2801,12,281,0,16,6154,539,352,304,89,1967,197,8572,3,0,0,7,15,0,1644,95,25,0,30,373,0,5,2,0,97,1466,58,188,585,37,0,1,800,33,1,0,139,11,0,27,0,3,1182,0,59,429,563,1835,0,19606,0,14,67,0,34,0,22,0,0
2020-05-30,784,23,137,0,8,0,0,769,251,0,23,51,230,1,397,1764,0,906,165,0,0,1,2,619,0,22,0,26417,0,0,14,0,0,1,0,954,15,0,119,33,3695,18,1262,0,16,16,109,0,22,0,0,56,0,81,0,0,463,100,1289,84,0,0,8,0,137,0,0,0,33,535,0,182,0,11,738,313,1,3,0,0,0,203,0,103,61,11,123,0,112,0,0,7964,557,2819,416,35,0,77,516,0,85,0,1,476,127,12,1072,60,0,3,4,0,4,13,0,6,4,42,70,103,120,32,2,0,77,1,3377,171,0,0,0,71,1,18,1,189,176,0,0,0,0,387,52,0,10,811,2429,0,403,0,17,5874,1046,330,350,161,1993,191,8952,6,0,0,0,0,0,1581,81,54,0,17,611,0,0,0,0,0,1837,39,0,639,26,175,0,774,16,0,1,123,1,0,6,0,5,1141,0,0,393,638,1760,0,21214,0,8,50,0,82,0,5,0,17
